"","Watershed","Site","SampleDate","Organization","VisitID","Category","StreamName","VisitYear","LON_DD","LAT_DD","ValleyClass","Channel_Type","CUMDRAINAG","DistPrin1","NatPrin1","NatPrin2","MeanU","SlowWater_Area","SlowWater_Ct","SlowWater_Vol","SlowWater_Pct","FstTurb_Area","FstTurb_Ct","FstTurb_Vol","FstTurb_Pct","FstNT_Ct","FstNT_Vol","FstNT_Pct","Grad","Sin","Lgth_Wet","Area_Wet","WetVol","WetWdth_Int","WetBraid","DpthWet_SD","WetWdth_CV","WetWdth_Avg","WetSCWdth","SlowWater_Freq","FstTurb_Freq","FstNT_Freq","DpthThlwg_Avg","PoolResidDpth","WetSCL_Area","SCSm_Area","WetSC_Pct","SCSm_Freq","SCSm_Vol","Q","SubD16","SubD50","SubD84","Cond","FishCovLW","FishCovTVeg","FishCovArt","FishCovNone","FishCovAqVeg","FishCovTotal","SC_Area","SC_Area_Pct","ChnlUnitTotal_Ct","CU_Ct","CU_Freq","SubEstBldr","SubEstCbl","SubEstSandFines","SubEstGrvl","LWVol_Wet","LWVol_WetFstNT","LWVol_WetFstTurb","LWVol_WetSlow","UcutArea","UcutLgth","LWcnt_Wet","LWFreq_Wet","UcutLgth_Pct","UcutArea_Pct"
"1235","Upper Grande Ronde","CBW05583-013882","2016-09-03","Columbia River Inter-Tribal Fish Commission",4271,"Grande Ronde Steelhead-Source-Private","Peet Creek",2016,-118.61515,45.26102,"Source","Plane-bed",9.207,-0.8,-0.47,0.18,2.33,23.0812,5,1.9123,18.0665,4.7525,4,0.0847,3.72,6,5.0314,78.2135,1.7211,1.5127,121.4438,127.7569,7.0285,1.052,1,0.0411,0.5384,1.0127,NA,4.1171,3.2937,4.9406,0.0634,0.083,0,0,0,0,0,0.0016,4,13,37,69.2,9.6702,4.3805,0,78.8439,9.172,23.2227,0,0,15,15,12.3513921665824,3.1268,10.4636,31.045,55.3647,19.146994059999,1.66513050020056,NA,17.4818635597984,3.123,7.6,16,13.1748183110212,0.0625803869773508,0.0244448636433727
"1236","Tucannon","CBW05583-100223","2016-08-07","Natural Systems Design",4278,"AEM-Treatment Reach 4-Control","Tucannon River",2016,-117.66089,46.31195,"Depositional","Island_braided",247.466,-0.27,-1.43,-0.61,104.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","Tucannon","CBW05583-427903","2016-08-08","Natural Systems Design",4279,"Treatment Reach 4-Treatment","Tucannon River",2016,-117.655599,46.307753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","Entiat","ENT00001-2A7","2016-09-10","Terraqua Inc.",4280,"2A","Entiat River",2016,-120.41214,47.811,"Depositional","Island_braided",529.82098,1.68,-0.86,-0.59,423.04001,5182.688,3,4030.5243,80.3504,277.0579,1,87.9221,4.2954,2,250.2813,15.3542,0.1547,1.376,291.9599,6493.8155,4371.5984,22.2421,1,0.5346,0.1982,21.9206,NA,1.0275,0.3425,0.685,1.2018,1.7251,0,0,0,0,0,1.8812,23,41,65,45.4,4.6529,2.4929,1.8754,90.9788,0,9.0212,0,0,6,6,2.05507674170323,11.5549,5.4295,38.4068,44.6087,47.1159415744333,NA,NA,47.1159415744333,NA,NA,88,30.1411255449807,NA,NA
"1239","John Day","CBW05583-011122","2016-09-01","Oregon Department of Fish and Wildlife",4281,"Murderers Creek-Source-Mainstem","Murderers Creek",2016,-119.42002,44.27652,"Source","Plane-bed",119.643,-0.76,-0.74,0.35,20.36,152.442,11,22.4201,35.754,127.6435,8,8.5994,29.9377,8,13.3917,34.3082,2.7492,1.058,118.2264,426.3632,44.4111,3.6063,1,0.079,0.3045,3.5715,NA,9.3042,6.7667,6.7667,0.1518,0.1623,0,0,0,0,0,0.0034,0.038,52,120,419,8.0862,2.2264,0,88.7065,1.2447,11.5574,0,0,27,27,22.837538823816,23.141,29.102,29.3503,17.7182,0.0680940207665588,NA,NA,0.0680940207665588,NA,NA,1,0.845834771252445,NA,NA
"1240","John Day","CBW05583-231026","2016-08-30","Oregon Department of Fish and Wildlife",4282,"Murderers Creek-Depositional-Mainstem","Murderers Creek",2016,-119.49403,44.30599,"Depositional","Island_braided",316.561,-1.11,0.01,0.28,51.05,28.3373,2,3.1407,5.8272,180.7765,4,52.7921,37.1742,5,61.4843,56.9987,0.8072,1.3076,126.877,486.2962,117.4171,3.8328,1,0.1547,0.2261,3.5425,NA,1.5763,3.1527,3.9408,0.2746,0.0217,0,0,0,0,0,0.0415,3,22,49,205,5.4262,14.0996,0,73.4272,7.0471,26.5728,0,0,11,11,8.6698140718964,3.9809,25.196,13.6849,43.683,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","John Day","CBW05583-280178","2016-08-31","Oregon Department of Fish and Wildlife",4283,"Murderers Creek-Depositional-Mainstem","Murderers Creek",2016,-119.47654,44.29671,"Depositional","Confined",296.07001,-1.11,0.01,0.28,47.66,232.5505,6,61.2246,36.3435,226.2681,6,24.8932,35.3616,5,31.9441,28.2949,0.8273,1.0519,169.8428,639.8687,118.0618,3.7674,1,0.1082,0.2508,3.756,NA,3.5327,3.5327,2.9439,0.2302,0.2055,0,0,0,0,0,0.0455,0.0577,51,99,208,0,11.8694,0,88.1306,0,11.8694,0,0,17,17,10.0092556175475,1.97,38.3649,16.225,43.4401,0,NA,NA,NA,0.384,1.2,NA,NA,0.00706535690650413,0.000600123119008634
"1242","John Day","CBW05583-522866","2016-08-29","Oregon Department of Fish and Wildlife",4284,"Murderers Creek-Depositional-Mainstem","Murderers Creek",2016,-119.50701,44.3126,"Depositional","Island_braided",325.427,-1.11,0.01,0.28,52.58,455.92,2,205.201,56.9368,117.9242,2,11.7768,14.7268,2,52.0768,28.3365,0.3693,1.1638,166.3942,800.7477,269.0546,4.8124,1,0.2085,0.2789,4.7065,NA,1.202,1.202,1.202,0.4064,0.4521,0,0,0,0,0,0.0781,30,92,281,248,0,9.1714,0,73.585,19.6272,28.7986,0,0,6,6,3.60589491701033,7.2755,21.3739,19.562,51.7887,0,NA,NA,NA,1.683,3.3,NA,NA,0.0198324220435568,0.0021017856186162
"1243","CHaMP Training","MOCK2012-000109","2016-09-01","Oregon Department of Fish and Wildlife",4285,"Five Points Creek","Five Points Creek",2016,-118.23564,45.35422,"Depositional","Island_braided",187.556,-0.52,-0.5,-0.26,38.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","Upper Grande Ronde","CBW05583-147626","2016-09-12","Oregon Department of Fish and Wildlife",4286,"Catherine Creek Chinook","Catherine Creek",2016,-117.80568,45.17268,"Depositional","Straight",287.55499,1.93,0.02,-0.1,126.08,2436.5792,9,917.936,40.4738,2195.6189,10,343.3978,36.4712,5,169.4718,16.1589,0.7323,1.2402,522.9722,6020.3558,1484.5333,11.5118,1.2796,0.1995,0.3138,9.7238,4.377,1.7209,1.9121,0.9561,0.4072,0.5302,892.1317,415.1598,21.7153,0.5736,53.7277,0.5834,22,51,82,78,12.9322,2.9671,0,82.9926,1.8767,17.776,360,5.9799,24,24,4.58915406975744,4,27.2016,21.0016,47.7969,38.3044731854794,1.81569918210549,1.88000758372447,33.0949114597008,19.593,11.1,123,23.5194146075069,0.0212248375726281,0.00325445881454382
"1245","John Day","JDW00001-Bear Creek 1","2016-09-02","Eco Logical Research",4287,"Bridge Creek IMW","Bear Creek",2016,-120.30144,44.65077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512472301616835,NA,0.512472301616835,NA,NA,NA,2,NA,NA,NA
"1246","John Day","JDW00001-Nelson Creek 1","2016-11-01","Eco Logical Research",4288,"Bridge Creek IMW","Bridge Creek",2016,-120.17597,44.57634,NA,NA,NA,NA,NA,NA,NA,98.4279,8,21.2011,21.3569,302.9456,9,43.4032,65.7333,2,9.2439,12.9098,2.2847,1.1153,172.0745,460.8708,73.8483,2.6783,1,0.0936,0.1574,2.6679,NA,4.6491,5.2303,1.1623,0.2348,0.2019,0,0,0,0,0,0.1212,0.0372,34,70,351,3.1437,8.2806,0.1676,88.408,0,11.592,0,0,19,19,11.0417290185356,10.277,25.1731,12.8818,51.6681,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","John Day","JDW00001-Bear Creek A",NA,"Eco Logical Research",4419,"Bridge Creek IMW",NA,2016,-120.30577,44.64959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248","John Day","JDW00001-Mazama A","2016-10-30","Eco Logical Research",4420,"Bridge Creek IMW",NA,2016,-120.22271,44.63363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0471238898038469,NA,NA,0.0471238898038469,NA,NA,1,NA,NA,NA
"1249","Yankee Fork","YFI00001-000851","2016-09-21","Watershed Solutions",4421,"Floodplain Enhancement-Treatment","Yankee Fork",2016,-114.72128,44.37752,"Depositional","Island_braided",273.074,-1.43,-1.44,2.23,76.99,298.2939,1,103.6982,9.3274,2378.284,2,613.6867,74.3668,1,113.7244,16.3058,0.8845,1.0938,291.0649,3198.0507,831.1094,10.9874,1,0.1223,0.1377,10.949,NA,0.3436,0.6871,0.3436,0.3892,0.4092,0,0,0,0,0,0.7322,28,195,353,36.2,0,3.0921,0,91.9079,5,8.0921,0,0,4,4,1.37426395281602,24.7135,31.5816,18.0921,21.4707,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250","John Day","CBW05583-021066","2016-09-26","Oregon Department of Fish and Wildlife",4422,"Greater Middle Fork John Day-Depositional","Middle Fork John Day River",2016,-119.05606,44.8543,"Depositional","Island_braided",1244.94299,-0.29,-0.13,0.3,305.60001,664.0456,1,225.3835,7.5004,4499.2791,4,1097.1949,50.8195,3,917.7401,41.6801,0.4805,1.0513,603.7832,8853.448,2240.3189,14.6633,1,0.0862,0.2377,14.553,NA,0.1656,0.6625,0.4969,0.3205,0.2158,0,0,0,0,0,0.6218,47,103,243,120.7,0,0,0,99.3939,0.6061,0.6061,0,0,8,8,1.32497889971102,12.6536,40.745,6.3508,40.2506,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","John Day","CBW05583-461938","2016-09-12","Oregon Department of Fish and Wildlife",4423,"Greater South Fork John Day-Transport Depositional","South Fork John Day River",2016,-119.55764,44.32001,"Depositional","Confined",1361.276,-1.09,-0.08,0.34,252.34,376.9477,7,115.0119,19.8102,594.3931,8,128.2408,31.2379,7,238.7402,48.952,1.2115,1.0704,237.6311,1902.7975,481.993,8.0074,1,0.1136,0.2092,7.4962,NA,2.9457,3.3666,2.9457,0.3438,0.2384,0,0,0,0,0,0.2388,18,106,288,303,0,1.3645,0,98.6355,0,1.3645,0,0,22,22,9.25804745254304,15.8076,33.5491,14.9191,35.7242,0.0636172512351933,0.0636172512351933,NA,NA,NA,NA,1,0.420820338751956,NA,NA
"1252","John Day","CBW05583-076530","2016-09-21","Oregon Department of Fish and Wildlife",4425,"Greater Middle Fork John Day-Source-Public","Vincent Creek",2016,-118.5377,44.63432,"Source","Plane-bed",11.321,-0.34,-0.76,0.83,3.56,72.5199,10,6.7164,36.8795,53.9972,10,1.0769,27.4599,12,2.0803,35.6606,2.4826,1.2929,117.5408,196.6405,9.8736,1.673,1,0.0606,0.2998,1.668,NA,8.5077,8.5077,10.2092,0.0705,0.1401,0,0,0,0,0,NA,0.0834,1,43,241,11.1745,17.3488,0,71.4767,0,28.5233,0,0,32,32,27.2245892490097,6.6791,22.3279,16.9629,54.0301,3.48378042320594,0.17530087007031,NA,3.30847955313563,NA,NA,6,5.10461048418932,NA,NA
"1253","John Day","CBW05583-223986","2016-09-22","Oregon Department of Fish and Wildlife",4426,"Middle Fork John Day-Source","Bridge Creek",2016,-118.51874,44.56256,"Source",NA,41.821,0.84,-0.98,0.86,12.13,73.171,5,10.8838,23.3218,140.1821,9,12.7314,44.6802,5,11.5257,31.9981,2.1939,1.0593,123.8366,313.7457,35.1409,2.5335,1,0.0637,0.2063,2.5267,NA,4.0376,7.2676,4.0376,0.1575,0.2065,0,0,0,0,0,0.0453,14,65,163,137.8,1.4931,19.4855,0,79.0214,0,20.9786,0,0,19,19,15.3427984941447,19.4873,25.0828,22.5536,32.8763,1.70460304109659,NA,NA,1.70460304109659,2.8863,8.53,2,1.61503142043628,0.0688810900816075,0.00919948863044179
"1254","John Day","CBW05583-381682","2016-09-20","Oregon Department of Fish and Wildlife",4427,"Middle Fork John Day-Transport","Vinegar Creek",2016,-118.50365,44.64253,"Transport","Pool-riffle",20.16,-0.34,-0.76,0.83,8.21,65.3331,7,9.5769,15.6368,194.9319,7,13.2332,46.655,7,13.3461,37.7081,1.9736,1.1494,118.9452,417.8154,36.1563,3.5127,1,0.0596,0.3381,3.4337,NA,5.8851,5.8851,5.8851,0.1345,0.1903,0,0,0,0,0,0.0331,12,45,75,157.5,4.429,0.7149,0,94.4124,0.4438,5.5876,0,0,21,21,17.6551891122971,0.1732,23.025,19.3085,57.4933,2.76687683363838,1.62573649912087,0.139184335526479,1.00195599899103,0.766,2.5,10,8.40723291061766,0.0210180822765442,0.00183334553968092
"1255","John Day","OJD03458-000536","2016-09-19","Oregon Department of Fish and Wildlife",4428,"Middle Fork John Day-Transport","Vinegar Creek",2016,-118.5304,44.60502,"Transport","Pool-riffle",30.826,-0.34,-0.76,0.83,NA,150.6332,11,16.7405,25.6175,311.4463,10,20.7669,52.9662,6,9.9985,21.4163,1.9516,1.3001,153.2454,588.0097,47.5058,3.837,1.3258,0.0563,0.2726,3.2854,1.6832,7.178,6.5255,3.9153,0.1151,0.1354,68.9959,0,11.7338,0,0,NA,0.0526,41,88,86,4.0743,4.997,0,91.0544,0,9.0714,0,0,27,27,17.6187996507562,0.9958,22.7752,15.0128,61.2162,0.472124827166781,NA,NA,0.472124827166781,NA,NA,1,0.652548135213194,NA,NA
"1256","Wenatchee","CBW05583-427627","2016-09-25","Terraqua Inc.",4430,"Depositional-Private","Chumstick Creek",2016,-120.64781,47.60665,"Depositional","Island_braided",203.022,3.05,-0.23,-0.7,91.19,231.1841,5,73.0965,60.0835,55.4508,3,10.7947,14.4114,3,21.5193,25.5051,1.2162,1.2719,116.7542,384.7712,105.4105,3.2956,1,0.1624,0.2417,3.2734,NA,4.2825,2.5695,2.5695,0.3819,0.4061,0,0,0,0,0,0.0878,0.0611,10,45,316,5.6149,32.0724,12.1714,50.1412,0,49.8588,0,0,11,11,9.42150260975622,5.074,4.4092,69.5024,21.0144,4.44756214446503,0.525038672231194,3.449811952639,0.472711519594839,19.425,28,11,9.42150260975622,0.239820066430158,0.0504845477000358
"1257","Methow","CBW05583-187337","2016-09-23","Terraqua Inc.",4431,"Source-Private","South Fork Gold Creek",2016,-120.120277,48.17932,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,450.9233,1,88.583,100,0,0,0,4.5308,1.0735,120.8419,450.9233,88.583,3.7315,1,0.0958,0.2167,3.6704,NA,0,0.8275,0,0.2966,NA,0,0,0,0,0,0.2218,0.3546,82,234,169.8,5,10,0,85,0,15,0,0,1,1,0.827527538047647,20,45,25,10,2.47430580759671,NA,2.47430580759671,NA,2.7888,3.92,9,7.44774784242883,0.0324390794914678,0.00618464381858289
"1258","Methow","CBW05583-383945","2016-09-24","Terraqua Inc.",4432,"Source-Private","South Fork Gold Creek",2016,-120.12177,48.17679,"Source","Step-pool",72.715,-0.33,-1.28,0.06,10.38,58.6717,3,12.9275,7.8784,630.5577,4,106.728,84.6709,1,11.1107,7.4507,4.2038,1.2695,161.0691,744.7164,130.7662,4.6236,1,0.0952,0.1802,4.5829,NA,1.8626,2.4834,0.6209,0.2669,0.1957,0,0,0,0,0,0.0969,0.2856,56,206,158,4.0585,8.7972,0.465,86.6793,0,13.3207,0,0,8,8,4.96681238052488,35.6264,24.849,21.908,17.6166,2.78604290501977,0.131617024222144,2.65442588079762,NA,6.7,7.5,13,8.07107011835293,0.0465638660674208,0.008996713379751
"1259","Entiat","CBW05583-055979","2016-09-21","Terraqua Inc.",4433,"Depositional-Public","Entiat River",2016,-120.53486,47.95462,"Depositional","Island_braided",310.63699,-0.16,-1.92,-0.06,304.25,3180.252,9,1222.3008,26.347,7019.7391,4,1757.4197,58.1555,0,0,0,0.7581,1.2349,528.5632,12303.4528,3304.6988,23.2772,1.2446,0.1948,0.2899,19.0511,2.6413,1.7027,0.7568,0,0.5146,0.5311,0,1870.6353,15.4974,0.7568,324.9793,1.9793,40,111,255,33.6,2.5284,3.0703,0,94.4013,0,5.5987,3615,29.9487,13,13,2.45949774785683,21.384,28.5644,8.0906,40.2313,127.062270936339,NA,33.2463456503818,53.9263371797659,62.73,43.5,218,41.2438853102146,0.0822985784859786,0.00509856875299266
"1260","Entiat","CBW05583-138667","2016-09-27","Terraqua Inc.",4436,"Depositional-Public","Entiat River",2016,-120.5432,47.9619,"Depositional","Island_braided",288.556,-0.16,-1.92,-0.06,291.03,695.0566,3,339.3753,7.0499,6380.2237,2,1712.2797,64.7143,2,989.7638,28.2357,1.0416,1.1032,477.7505,9883.7275,3041.4187,20.6881,1,0.1588,0.2099,20.5278,NA,0.6279,0.4186,0.4186,0.5071,0.5136,0,0,0,0,0,1.3251,46,149,312,48.5,6.0557,3.6039,0,85.5736,4.7668,14.4264,0,0,7,7,1.46519993176355,24.6378,29.9895,11.3223,32.0776,38.479616975917,17.4715748438579,21.0080421320591,NA,32.658,32.9,18,3.76765696739198,0.0688643967928867,0.0033042189801368
"1261","John Day","JDW00001-Boundary Smith 1","2016-10-27","Eco Logical Research",4445,"Bridge Creek IMW","Bridge Creek",2016,-120.28104,44.68564,NA,NA,NA,NA,NA,NA,NA,571.8119,7,188.0536,53.9807,275.8369,3,52.1818,26.0398,3,44.8881,19.9795,0.8645,1.4792,225.5445,1059.7209,285.1366,4.6985,1,0.1696,0.2294,4.6959,NA,3.1036,1.3301,1.3301,0.384,0.2395,0,0,0,0,0,0.266,0.6869,35,92,500,4.7712,0.9156,0,92.0882,2.2249,7.9118,0,0,13,13,5.76382931084553,0.4174,23.9733,30.4529,45.1565,0,NA,NA,NA,1.0825,2.75,NA,NA,0.0121927158498655,0.00102149537675439
"1262","John Day","JDW00001-Burrow Pit 3","2016-10-26","Eco Logical Research",4446,"Bridge Creek IMW","Bridge Creek",2016,-120.29816,44.71268,NA,NA,NA,NA,NA,NA,NA,109.8342,5,24.5594,20.3725,312.5383,5,55.4347,57.971,3,21.8144,21.6565,1.5243,1.1878,161.3203,539.1291,101.8085,3.342,1,0.0902,0.1469,3.3279,NA,3.0994,3.0994,1.8597,0.2739,0.0696,0,0,0,0,0,0.1776,30,76,144,560,0,1.8516,0,98.1484,0,1.8516,0,0,13,13,8.05850224677241,9.5477,29.4135,5.2026,55.8362,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","John Day","JDW00001-Corral 2","2016-11-12","Eco Logical Research",4447,"Bridge Creek IMW","Bridge Creek",2016,-120.28654,44.69718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","John Day","JDW00001-Gable Creek 3","2016-11-01","Eco Logical Research",4448,"Bridge Creek IMW","Mud Creek",2016,-120.20728,44.58965,NA,NA,NA,NA,NA,NA,NA,39.4734,5,6.6695,17.5425,127.8473,6,18.8051,56.8171,5,7.8411,25.6404,2.053,1.1807,145.9366,225.0157,33.3156,1.5419,1,0.1187,0.215,1.5336,NA,3.4261,4.1114,3.4261,0.216,0.1534,0,0,0,0,0,0.091,0.0235,11,56,254,3.8136,13.255,0.1489,76.5267,7.2502,24.4677,0,0,16,16,10.9636650435874,2.3639,15.2328,27.0911,55.3122,0,NA,NA,NA,1.99,8,NA,NA,0.0548183252179371,0.00884382734182548
"1265","John Day","JDW00001-Juniper Canyon 3","2016-10-31","Eco Logical Research",4449,"Bridge Creek IMW","Bridge Creek",2016,-120.21086,44.62188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","John Day","JDW00001-Lower Owens 2","2016-11-12","Eco Logical Research",4450,"Bridge Creek IMW","Bridge Creek",2016,-120.20336,44.59218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","John Day","JDW00001-Mazama 4","2016-10-30","Eco Logical Research",4451,"Bridge Creek IMW","Bridge Creek",2016,-120.23113,44.63748,NA,NA,NA,NA,NA,NA,NA,145.7451,6,36.4743,33.8559,215.009,6,40.8763,49.9455,2,16.5252,16.1986,1.1175,1.3454,143.0723,430.4298,93.8758,3.0085,1,0.1312,0.0931,3.0159,NA,4.1937,4.1937,1.3979,0.3376,0.1393,0,0,0,0,0,0.3694,0.0336,42,110,421,0,9.0011,0,85.15,5.8488,14.85,0,0,14,14,9.78526241627485,7.5956,31.1298,13.2973,47.9773,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268","John Day","JDW00001-Meyers Camp 2","2016-11-02","Eco Logical Research",4452,"Bridge Creek IMW","Bridge Creek",2016,-120.21275,44.61066,NA,NA,NA,NA,NA,NA,NA,964.5066,7,323.3653,71.8643,18.8839,1,5.5451,1.407,3,137.8917,26.7287,0.9382,1.8772,198.9423,1454.7622,483.8073,7.3125,1,0.2283,0.7727,7.1346,NA,3.5186,0.5027,1.508,0.5902,0.4859,0,0,0,0,0,0.3514,0.0419,18,43,420,3.2819,7.6673,0,89.0508,0,10.9492,0,0,11,11,5.52924139310745,1.4221,7.9753,64.2058,26.3968,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","John Day","JDW00001-Pats Cabin 2","2016-10-29","Eco Logical Research",4453,"Bridge Creek IMW","Bridge Creek",2016,-120.28357,44.6907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","John Day","JDW00001-Sunflower 2","2016-11-11","Eco Logical Research",4454,"Bridge Creek IMW","Bridge Creek",2016,-120.2928,44.70665,NA,NA,NA,NA,NA,NA,NA,1760.1187,5,623.2824,64.5086,4.6913,1,0.3952,0.1719,3,219.2356,21.3693,0.5585,1.0891,223.6533,2738.3451,886.4133,12.2437,1.6281,0.2878,0.5569,11.6922,1.3311,2.2356,0.4471,1.3414,0.7041,0.3178,0,380.6322,13.9502,1.3414,43.4981,0.4169,NA,NA,NA,448,9.4303,20.6783,0,65.8571,4.0343,34.1429,270,9.8955,9,9,4.02408549303766,0,9.1621,87.2448,3.5931,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","John Day","JDW00001-Upper Owens 2","2016-10-31","Eco Logical Research",4455,"Bridge Creek IMW","Bridge Creek",2016,-120.18535,44.58636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436877728389831,NA,NA,0.436877728389831,0.84,2,2,NA,NA,NA
"1272","John Day","JDW00001-Monument 3","2016-11-10","Eco Logical Research",4473,"Bridge Creek IMW","Bridge Creek",2016,-120.24785,44.65105,NA,NA,NA,NA,NA,NA,NA,378.0978,6,160.842,35.8297,35.5366,1,5.6634,3.3675,3,157.6935,60.8028,0.6003,1.2405,208.4719,1599.333,346.9155,7.6717,1,0.21,0.8871,5.951,NA,2.8781,0.4797,1.439,0.5271,0.3518,0,0,0,0,0,0.182,0.0419,18,42,448,1.1981,1.8768,0,90.0631,6.862,9.9369,0,0,10,10,4.79680954603474,0.1656,12.4517,41.4356,45.947,0.130690254389335,NA,NA,0.130690254389335,1.2967,4.1,1,0.479680954603474,0.0196669191387424,0.000810775492033241
"1273","John Day","JDW00001-Lower Owens B","2016-11-01","Eco Logical Research",4474,"Bridge Creek IMW","Bridge Creek",2016,-120.19436,44.58999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0706858347057703,NA,NA,0.0706858347057703,NA,NA,1,NA,NA,NA
